4.051681571038474e-19,6.485178468155249e-18,3.1937971132633185e-17,9.225739029321856e-17,1.978998527735439e-16,3.540250839382649e-16,5.61023240783773e-16,8.14797961751107e-16,1.1071989437147526e-15,1.4263032024580586e-15,1.7567678098871086e-15,2.080131285667131e-15,2.3751368895174628e-15,2.618015708019886e-15,2.7827699824361824e-15,2.841438861652133e-15,2.764358474359128e-15,2.520400269426177e-15,2.0772040272133685e-15,1.401411234190308e-15,4.588924783160044e-16,-7.85056748517921e-16,-2.365526610942222e-15,-4.317813469264144e-15,-6.677245321568192e-15,-9.4790308716222e-15,-1.2758112018149354e-14,-1.6549018384334863e-14,-2.0885724636249455e-14,-2.5801532752604157e-14,-3.1328957805645356e-14,-3.7499631628486955e-14,-4.4344206616473237e-14,-5.1892259939389245e-14,-6.01721985303958e-14,-6.921119796190492e-14,-7.903514198209268e-14,-8.966857057514338e-14,-1.0113462497093737e-13,-1.1345499794064416e-13,-1.26649882917779e-13,-1.4073795771063867e-13,-1.5573636538592812e-13,-1.7166068966354347e-13,-1.8852492649751864e-13,-2.0634148439996065e-13,-2.2512118168846015e-13,-2.448732477606957e-13,-2.656053195747092e-13,-2.873234499403984e-13,-3.1003211271384234e-13,-3.3373422744315513e-13,-3.5843118014036406e-13,-3.8412284488398294e-13,-4.108076019363226e-13,-4.3848237453498053e-13,-4.671426624280683e-13,-4.967825726516877e-13,-5.273948467074478e-13,-5.589708961286151e-13,-5.915008365102784e-13,-6.249735318891909e-13,-6.593766385128233e-13,-6.946966582763432e-13,-7.309189903992328e-13,-7.680279738091308e-13,-8.060069277875963e-13,-8.448381944053882e-13,-8.845031815703387e-13,-9.249824124442913e-13,-9.66255576092125e-13,-1.0083015786756818e-12,-1.0510985952788443e-12,-1.0946241152026157e-12,-1.1388549884105403e-12,-1.18376747148014e-12,-1.2293372760753204e-12,-1.275539619105627e-12,-1.322349274623914e-12,-1.3697406127043398e-12,-1.4176876409068995e-12,-1.4661640519931914e-12,-1.5151432748765476e-12,-1.5645985159520109e-12,-1.6145028032010485e-12,-1.6648290296408352e-12,-1.7155499995456306e-12,-1.7666384634888053e-12,-1.8180671551837344e-12,-1.8698088170988696e-12,-1.9218362303665007e-12,-1.9741222582606785e-12,-2.0266398932843422e-12,-2.0793622865729234e-12,-2.1322627792685743e-12,-2.185314931963483e-12,-2.2384925566536796e-12,-2.291769737764405e-12,-2.345120855934681e-12,-2.3985206140659645e-12,-2.4519440663528365e-12,-2.505366640637519e-12,-2.5587641626452428e-12,-2.612112873734068e-12,-2.6653894509744114e-12,-2.7185710274806504e-12,-2.7716352142065695e-12,-2.8245601091706844e-12,-2.8773243079258626e-12,-2.9299069147218154e-12,-2.982287556123647e-12,-3.0344463968458046e-12,-3.0863641561262577e-12,-3.1380221082948387e-12,-3.1894020843174736e-12,-3.240486482509911e-12,-3.291258280275964e-12,-3.341701033066272e-12,-3.3917988741599754e-12,-3.4415365240188094e-12,-3.4908993001406324e-12,-3.5398731132256508e-12,-3.588444463270053e-12,-3.6366004416853593e-12,-3.6843287334344885e-12,-3.731617608428886e-12,-3.77845591356733e-12,-3.824833078933552e-12,-3.870739123968452e-12,-3.916164647983802e-12,-3.961100819346738e-12,-4.0055393673598775e-12,-4.049472574516532e-12,-4.092893271577838e-12,-4.13579483187657e-12,-4.178171158109115e-12,-4.220016669692703e-12,-4.26132630745378e-12,-4.302095537366062e-12,-4.3423203326225814e-12,-4.381997154165519e-12,-4.42112294348032e-12,-4.45969511495783e-12,-4.497711538432611e-12,-4.535170521369232e-12,-4.572070804714647e-12,-4.60841174706533e-12,-4.644193457356036e-12,-4.679417370949551e-12,-4.71408613211755e-12,-4.748203700012579e-12,-4.781774992450314e-12,-4.8148055045923145e-12,-4.8473010263829805e-12,-4.879267363141404e-12,-4.910710089246027e-12,-4.941634443011172e-12,-4.972045030072936e-12,-5.001945723480311e-12,-5.031339471806512e-12,-5.0602280336520715e-12,-5.088612006579243e-12,-5.1164906806552466e-12,-5.143862025436489e-12,-5.170723155915535e-12,-5.197069780694056e-12,-5.222896396568504e-12,-5.248196072763913e-12,-5.272959965893175e-12,-5.297177815472238e-12,-5.32083949993514e-12,-5.343933589569228e-12,-5.366448073475091e-12,-5.388369755979309e-12,-5.4096877679228564e-12,-5.43039032148057e-12,-5.450466383086343e-12,-5.469904231155906e-12,-5.488686612263779e-12,-5.506795532849884e-12,-5.5242102118276105e-12,-5.5409091739284756e-12,-5.5568694066965145e-12,-5.57206732534509e-12,-5.586478468782656e-12,-5.600077959358013e-12,-5.612840406702876e-12,-5.624740149076498e-12,-5.635751248290748e-12,-5.645847652458554e-12,-5.655003242666404e-12,-5.6631919360552856e-12,-5.6703877298777766e-12,-5.676564802518305e-12,-5.6816975801243275e-12,-5.6857608099762876e-12,-5.688729609578068e-12,-5.69057954108358e-12,-5.691286668156446e-12,-5.690827621498466e-12,-5.68917964869621e-12,-5.686320670165188e-12,-5.682229322573455e-12,-5.676885014401047e-12,-5.670267970733532e-12,-5.662359276420953e-12,-5.653140910079262e-12,-5.642595781371235e-12,-5.630707761833899e-12,-5.617461715670323e-12,-5.6028435257728965e-12,-5.586840114018705e-12,-5.56943946012754e-12,-5.550630627858797e-12,-5.5304037912104375e-12,-5.508750243574283e-12,-5.485662409195937e-12,-5.461133860161534e-12,-5.435159336501357e-12,-5.4077347335433305e-12,-5.378857094694406e-12,-5.348524610726286e-12,-5.316736628415429e-12,-5.283493645317708e-12,-5.248797313419025e-12,-5.212650426310226e-12,-5.175056916683939e-12,-5.136021838463346e-12,-5.095551360151969e-12,-5.053652737077811e-12,-5.01033429707877e-12,-4.965605421859257e-12,-4.919476542756488e-12,-4.8719591162859455e-12,-4.823065612751854e-12,-4.77280948065561e-12,-4.7212051253427786e-12,-4.668267874936874e-12,-4.614013962332225e-12,-4.558460499075725e-12,-4.501625463561467e-12,-4.443527658846837e-12,-4.38418668464741e-12,-4.3236229014824476e-12,-4.2618574101516244e-12,-4.1989120154466264e-12,-4.134809204232461e-12,-4.069572110545422e-12,-4.003224494476432e-12,-3.935790705043023e-12,-3.867295655361435e-12,-3.79776477650873e-12,-3.727223985077131e-12,-3.655699655928331e-12,-3.583218607517619e-12,-3.5098080624997064e-12,-3.4354956186861348e-12,-3.3603092112800296e-12,-3.28427708628717e-12,-3.2074277659142697e-12,-3.129790023957909e-12,-3.051392849184732e-12,-2.972265417989e-12,-2.8924370604706166e-12,-2.811937235675824e-12,-2.7307955021213486e-12,-2.6490414966770837e-12,-2.5667049070564677e-12,-2.4838154510612832e-12,-2.400402843010567e-12,-2.3164967669975185e-12,-2.2321268520933044e-12,-2.1473226540139675e-12,-2.062113627527563e-12,-1.9765291041668397e-12,-1.8905982671219188e-12,-1.8043501313798429e-12,-1.7178135203903823e-12,-1.6310170476016566e-12,-1.5439890973433312e-12,-1.4567578094143335e-12,-1.3693510540311504e-12,-1.281796410648785e-12,-1.1941211528758707e-12,-1.1063522375832852e-12,-1.0185162922145761e-12,-9.306396041704168e-13,-8.427480993135459e-13,-7.54867323052329e-13,-6.670224285161629e-13,-5.792381680818734e-13,-4.915388852099837e-13,-4.039485080741179e-13,-3.164905378390387e-13,-2.2918803849747464e-13,-1.4206362748587711e-13,-5.513946812055928e-14,3.156273817966034e-14,1.1802175851016484e-13,2.042168386570554e-13,2.9012771192826284e-13,3.757346043211028e-13,4.61018237787419e-13,5.459598296788684e-13,6.305410913681459e-13,7.147442323656722e-13,7.985519642050419e-13,8.819475049920158e-13,9.649145828851586e-13,1.047437435411972e-12,1.1295008079320595e-12,1.2110899537497252e-12,1.2921906335783875e-12,1.372789111843643e-12,1.452872152652658e-12,1.532427019613319e-12,1.6114414756257818e-12,1.6899037817293512e-12,1.7678026952787016e-12,1.8451274647596167e-12,1.921867824346344e-12,1.9980139909374506e-12,1.979467484911301e-09,3.1640451255633073e-08,1.6008008614288033e-07,5.03550157518763e-07,1.221275182469917e-06,2.5130351386014426e-06,4.6171834430104666e-06,7.80826342772017e-06,1.2395222458844778e-05,1.8719074603688395e-05,2.7152662030285305e-05,3.809755295530145e-05,5.19820393962893e-05,6.925952637088424e-05,9.040676772730189e-05,0.00011592206595374071,0.00014632383691201567,0.00018214873595141256,0.00022396459822769416,0.0002723563226646044,0.0003279165367188987,0.0003912512191782696,0.00046297466567311803,0.0005437113706984773,0.0006341567183836692,0.0007350191133876202,0.000846979840909399,0.0009707275309094909,0.0011071482196970562,0.0012571461281665746,0.0014215071135611173,0.0016010232847556431,0.0017964311889842005,0.0020084672967226875,0.002237840204931764,0.0024852549251280285,0.0027514002778982844,0.0030369592647683736,0.0033426032123043373,0.0036689960184146542,0.004016791296827319,0.004386633972918377,0.0047791587783945514,0.005194990728762011,0.005634744244319524,0.006099023182148882,0.006588420269797934,0.0071035169709537035,0.007644883083652258,0.008213076570892115,0.008808643270350388,0.009432116737901751,0.01008401803617944,0.010764855609693669,0.011475125136789555,0.012215309442392096,0.012985878404369988,0.013787288904265109,0.014619984781681132,0.015484396821105377,0.016380942749266082,0.017310027255231494,0.018272042026308548,0.019267365798327822,0.02029636442609032,0.0213593909607723,0.022456785751273765,0.023588876545595803,0.024755978619557285,0.02595839489931024,0.027196416114308217,0.028470320938066142,0.029780376162272006,0.031126836853158306,0.0325099465439834,0.0339299374045523,0.03538703044975103,0.036881435722756394,0.03841335251924871,0.03998296957324787,0.041590465286498596,0.043236007923578276,0.04491975585356502,0.04664185775018342,0.04840245284056753,0.05020167110824962,0.05203963354709088,0.05391645236567779,0.0558322312449583,0.057787065542663434,0.059781042553409325,0.06181424171424283,0.06388673486750845,0.06599858645854755,0.068149853792865,0.0703405872328895,0.07257083045664953,0.07484062065008969,0.07714998876286475,0.07949895969554377,0.0818875525520497,0.08431578082113811,0.08678365262488252,0.08929117089583669,0.0918383336221746,0.09442513401295254,0.097051560732825,0.09971759806335034,0.10242322613518223,0.10516842108014196,0.10795315525485906,0.11077739738560824,0.11364111278568763,0.11654426349229936,0.11948680847652342,0.1224687037720712,0.12548990267759585,0.12855035587727934,0.13165001163527915,0.1347888159081623,0.1379667125315653,0.14118364332697417,0.1444395482822595,0.14773436564555137,0.15106803209276068,0.1544404828158237,0.1578516516847685,0.16130147132853262,0.16478987328890615,0.16831678809387038,0.17188214540371588,0.17548587407953314,0.17912790232340153,0.18280815773549583,0.186526567442071,0.19028305814697313,0.19407755625364098,0.1979099879108166,0.20178027912763208,0.20568835581315215,0.20963414388420076,0.21361756929896414,0.21763855815801583,0.22169703673485566,0.22579293157223398,0.22992616950214706,0.23409667773046797,0.2383043838542051,0.24254921594265896,0.24683110255017998,0.2511499727915157,0.25550575635271666,0.2598983835628321,0.26432778539539586,0.2687938935294298,0.2732966403493749,0.2778359590037375,0.28241178340189593,0.287024048268217,0.291672689137814,0.2963576424077538,0.3010788453244336,0.30583623602516163,0.3106297535251924,0.3154593377581446,0.3203249295607394,0.32522647070956795,0.330163903906295,0.33513717281305255,0.3401462220299352,0.3451909971214462,0.35027144459460935,0.3553875119253059,0.360539147534993,0.3657262884640916,0.3709488467023709,0.3762066663154385,0.38149951700317053,0.38682707247529047,0.3921889142838524,0.39758453746086525,0.40301335556650064,0.4084747063680205,0.41396785628834826,0.41949199755972705,0.42504626044438126,0.43062971548485734,0.4362413796563323,0.4418802286725324,0.4475451925735052,0.4532351637869224,0.458948996702318,0.46468548995164854,0.4704434127481245,0.4762215036013005,0.48201847868108183,0.48783305521646675,0.49366393260212416,0.49950975855349755,0.5053691732053107,0.5112408067687915,0.5171232887813862,0.5230152103258405,0.5289151760122748,0.5348218118604099,0.5407337651873285,0.5466497575604303,0.5525685220772032,0.55848881736051,0.5644094111500515,0.5703290832529165,0.5762466229434791,0.5821608293645528,0.5880705123527727,0.5939744923811556,0.5998716021043626,0.605760686521332,0.6116406043652206,0.6175102283062888,0.6233684461168582,0.6292141608949038,0.6350462920416988,0.6408637754566834,0.6466655643671493,0.6524506294676796,0.6582179596345274,0.6639665620069516,0.6696954626014536,0.6754037063360069,0.6810903575528358,0.6867544999925032,0.6923952372309747,0.6980116926125413,0.7036030096016979,0.7091683516807726,0.71470690261998,0.7202178663486578,0.7257004671458082,0.7311539494917704,0.7365775781837111,0.7419706381753225,0.7473324346192783,0.7526622926985264,0.7579595575972402,0.7632235943261511,0.7684537876283364,0.7736495418044195,0.7788102805577165,0.7839354468217263,0.789024502548407,0.7940769285387987,0.7990922241769176,0.804069907262916,0.8090095137013222,0.8139105973413588,0.8187727296234255,0.8235954994255292,0.8283785126737068,0.8331213921950886,0.837823777293483,0.8424853236057436,0.8471057026545461,0.851684601714938,0.856221723347073,0.8607167852684828,0.8651695198562315,0.8695796740115449,0.8739470086562383,0.878271298610093,0.8825523320788569,0.8867899105349702,0.8909838482005779,0.8951339719315808,0.89924012069961,0.9033021454790776,0.9073199087283235,0.9112932842764617,0.9152221568089335,0.9191064217563355,0.9229459847867042,0.9267407616953263,0.930490677904094,0.934195668350601,0.937855677001308,0.9414706567444429,0.9450405689167195,0.9485653831970821,0.9520450771430243,0.9554796360808301,0.9588690526611124,0.962213326753635,0.9655124650147742,0.9687664807789167,0.9719753936486837,0.9751392293927401,0.9782580195469557,0.981331801306469,0.9843606171482013,0.9873445147284869,0.9902835465266199,0.9931777697458389,0.9960272459683536,0.9988320410518003,1.0015922248091276,1.004307870913686,1.0069790565899885,1.0096058625136315,1.0121883725230567,1.0147266735263336,1.0172208552350246,1.0196710100771424,1.0220772329387129,1.0244396210705113,1.0267582738501921,1.0290332926974843,1.0312647808563906,1.0334528433166017,1.0355975866032825,1.0376991186943496,1.0397575488295905,1.041772987436987,1.0437455459578826,1.0456753367777882,1.0475624730582624,1.0494070686650059,1.0512092380163167,1.0529690960194913,1.05468675793328,1.0563623393095827,1.0579959558683962,1.0595877234436182,1.0611377578626018,1.0626461748902327,1.0641130901264424,1.0655386189614235,1.0669228764731775,1.0682659773772776,1.0695680359453876,1.0708291659706264,1.0720494806855434,1.073229092721472,1.0743681140398194,1.07546665590091,1.0765248287991658,1.0775427424318702,1.0785205056471507,1.0794582264216739,1.0803560118080486,1.0812139679085635,1.0820321998317102,1.0828108136386287,1.0835499379290428,1.084249745299124,1.0849104519151236,1.0855323155119059,1.0861156325839025,1.0866607367594947,1.0871679960067377,1.0876378110317113,1.0880706126371515,1.0884668601578715,1.0888270392669213,1.089151660674099,1.0894412579692077,1.089696386075344,1.0899176193151077,1.090105549866535,1.0902607860661921,1.0903839508958257,1.0904756806470473,1.0905366235669072,1.0905674385730189,1.090568793784196,1.0905413653960048,1.0904858362757996,1.0904028950689846,1.0902932349313004,1.0901575526919853,1.0899965475817524,1.0898109205230986,1.0896013729616332,1.0893686062364107,1.08911332048196,1.0888362140801866,1.0885379826567225,1.0882193186050009,1.0878809101799778,1.0875234410819354,1.087147589645852,1.0867540284769222,1.0863434237350726,1.0859164348148855,1.0854737137220711,1.0850159047908798,1.0845436441474647,1.0840575594611777,1.0835582694909471,1.0830463838673057,1.0825225027164065,1.0819872164695958,1.081441105558534,1.0808847402505122,1.0803186804087843,1.0797434753531987,1.079159663680393,1.0785677731476766,1.0779683205459498,1.0773618116069923,1.0767487409241987,1.0761295918823275,1.0755048366200644,1.0748749359820937,1.0742403395186246,1.0736014854586864,1.0729588007412376,1.07231270100998,1.0716635906724519,1.071011862915011,1.0703578997851084,1.0697020722257284,1.0690447401773684,1.0683862526314902,1.067726947749338,1.0670671529329676,1.0664071849575583,1.065747350059044,1.0650879440775507,1.0644292525603931,1.0637715509143737,1.0631151045229088,1.062460168905299,1.0618069898465896,1.0611558035620796,1.0605068368385455,1.0598603072025736,1.0592164230718017,1.0585753839258731,1.057937380466111,1.0573025947878627,1.0566712005473993,1.0560433631349417,1.055419239847472,1.0547989800616673,1.054182725411045,1.0535706099578843,1.052962760373576,1.0523592961091777,1.051760329578562,1.0511659663276767,1.050576305217167,1.0499914385878384,1.0494114524438138,1.0488364266161618,1.0482664349461925,1.0477015454469771,1.0471418204826752,1.0465873169246678,1.0460380863290089,1.045494175090181,1.044955624617255,1.0444224714855577,1.0438947476057707,1.043372480368498,1.0428556928101487,1.0423444037549396,1.0418386279760254,1.0413383763332584,1.0408436559290608,1.0403544702419845,1.0398708192788373,1.0393926997052363,1.038920104988313,1.0384530255190887,1.0379914487508761,1.0375353593190288,1.037084739173451,1.036639567693675,1.0361998218152262,1.035765476140176,1.035336503059366,1.0349128728598689,1.0344945538369066,1.0340815123924505,1.0336737131429383,1.0332711190154529,1.0328736913496062,1.0324813899892036,1.032094173380267,1.0317119986597032,1.031334821743221,1.030962597405172,1.0305952793633861,1.0302328203573392,1.0298751722264419,1.02952228598267,1.0291741118860658,1.0288305995152567,1.0284916978337113,1.0281573552518446,1.0278275196902222,1.027502138639852,1.0271811592214948,1.0268645282425826,1.026552192252285,1.0262440975944551,1.0259401904551722,1.0256404169088766,1.0253447229635861,1.0250530546055405,1.0247653578413654,1.0244815787398849,1.024201663470498,1.0239255583412494,1.0236532098309337,1.0233845646213757,1.0231195696278257,1.0228581720300969,1.0226003193006934,1.0223459592336854,1.0220950399695639,1.021847510020738,1.0216033182912956,1.021362414097722,1.021124747187502,1.0208902687623849,1.0206589304845157,1.0204306861301815,1.0202054899334536,1.0199832965824103,1.019764061237811,1.0195477394603345,1.0193342873502327,1.0191236614758246,1.0189158189151941,1.0187107178847907,1.0185083170470683,1.018308575738654,1.0181114537841012,1.0179169107277857,1.0177249066335128,1.0175354017313265,1.0173483567835573,1.0171637356573746,1.016981502698715,1.0168016235983526,1.016624064505215,1.0164487896433536,1.0162757637406605,1.0161049581512689,1.0159363445894642,1.0157698972077733,1.0156055904627925,1.0154434103002314,1.0152833426961143,1.0151253772761644,1.0149695035787805,1.0148156955897574,1.014663927504924,1.0145141677139784,1.014366384919299,1.0142205458244917,1.014076617504003,1.0139345665296406,1.013794359882095,1.0136559646339591,1.0135193482943954,1.013384478705748,1.013251324167903,1.013119853415216,1.0129900356556936,1.01286184057688,1.0127352383522608,1.0126101996560726,1.0124866956573726,1.0123646980361731,1.0122441789730838,1.0121251111639176,1.0120074678081519,1.0118912226211934,1.0117763498225614,1.0116628241453363,1.011550620824936,1.0114397156062407,1.0113300847326707,1.011221704950735,1.0111145534997543,1.0110086081144136,1.0109038470150042,1.0108002489080699,1.0106977929769192,1.0105964588804481,1.0104962267442728,1.0103970771583215,1.0102989911680411,1.010201950270483,1.0101059364059801,1.010010931953391,1.0099169197219813,1.0098238829457362,1.0097318052753892,1.0096406707719807,1.0095504638990855,1.0094611695158329,1.009372772869157,1.0092852595862798,1.0091986156672645,1.0091128274773793,1.0090278817397988,1.0089437655277433,1.0088604662569154,1.008777971677181,1.008696269865418,1.0086153492174954,1.008535198441132,1.0084558065477967,1.0083771628457658,1.008299256932188,1.0082220786859266,1.0081456182594584,1.0080698660720946,1.0079948128023413,1.0079204493810952,1.0078467669840392,1.0077737570248682,1.0077014111478455,1.0076297212212062,1.0075586793300642,1.0074882777703942,1.007418509042601,1.0073493658451562,1.0072808410679077,1.0072129277856832,1.0071456192517823,1.0070789088920284,1.0070127902989028,1.006947257226255,1.006882303584116,1.0068179234326482,1.0067541109763796,1.0066908605592728,1.0066281666601924,1.0065660238871905,1.0065044269722634,1.0064433707663116,1.0063828502348207,1.006322860453594,1.006263396605151,1.0062044539736044,1.0061460279403458,1.006088113980158,1.006030707658211,1.0059738046253468,1.005917400614275,1.0058614914355823,1.005806072974839,1.0057511411891136,1.0056966921045742,1.0056427218131736,1.0055892264703765,1.0055362022913021,1.0054836455480431,1.0054315525669477,1.0053799197271074,1.0053287434571823,1.005278020233364,1.005227746576309,1.0051779190493584,1.0051285342563483,1.005079588840665,1.0050310794826631,1.0049830028982631,1.0049353558363974,1.0048881350777517,1.0048413374330207,1.0047949597424162,1.0047489988736082,1.0047034517208413,1.004658315202838
